survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,family_size,is_alone,age_group,fare_per_person,title,fare_bin,sex_male,embarked_C,embarked_Q,embarked_S,pclass_1,pclass_2,pclass_3,age_group_Child,age_group_Teen,age_group_Adult,age_group_Middle_Age,age_group_Senior,title_child,title_man,title_woman,fare_bin_Low,fare_bin_Medium,fare_bin_High,fare_bin_Very_High,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G
0,3,male,-0.2589130521272958,1,0,-0.5174906876893942,S,Third,man,True,,Southampton,no,False,0.035513783200323175,0,Adult,-0.46071602853779653,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,2,male,0.6702056062754514,0,0,-0.1703683126955415,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,0.12105591856754198,man,High,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,2,female,1.0990296024613346,0,0,-0.40948864287790654,S,Second,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,-0.2084046117124272,woman,Medium,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1,1,male,0.8846176043683931,0,0,-0.16486854510134707,S,First,man,True,E,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,0.1286335107639813,man,High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
1,1,female,-0.544795716251218,0,0,2.2313562836561327,S,First,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Adult,3.4301574846995524,woman,Very_High,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,female,-0.40185438418925695,0,0,0.2792582524782459,C,First,woman,False,C,Cherbourg,yes,True,-0.6223367722723301,1,Adult,0.740552414232058,woman,Very_High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
0,1,male,0.741676272306432,0,0,-0.15984701816751742,S,First,man,True,C,Southampton,no,True,-0.6223367722723301,1,Middle_Age,0.13555218189986065,man,High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
1,1,male,1.3134416005542764,1,0,0.32700197408377774,S,First,man,True,C,Southampton,yes,False,0.035513783200323175,0,Middle_Age,0.12105591856754198,man,Very_High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0,3,male,-0.04450105403435416,0,0,-0.48632661329738697,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3142721406704714,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,2,male,1.5993242646781987,0,0,-0.4190534560852011,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,man,Medium,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.7592077143441597,0,0,-0.5213969574032534,S,Third,man,True,F,Southampton,no,True,-0.6223367722723301,1,Adult,-0.36259213988345274,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
1,1,female,0.5987349402444708,0,0,3.684729650504547,C,First,woman,False,C,Cherbourg,yes,True,-0.6223367722723301,1,Middle_Age,5.432618587741205,woman,Very_High,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
1,2,female,-0.18744238609631528,0,0,-0.4668775221216741,S,Second,woman,False,E,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.2874751389796198,woman,Medium,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,3,male,-0.3303837181582764,0,0,-0.3712293900487281,Q,Third,man,True,,Queenstown,no,True,-0.6223367722723301,1,Adult,-0.1556909268676321,man,Medium,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,0.24138161008956807,0,0,-0.5190057541014297,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.35929753458065306,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,2,female,-1.688326372746907,0,1,-0.03646092779341709,S,Second,child,False,,Southampton,yes,False,0.035513783200323175,0,Child,-0.1293340844452346,child,High,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3,male,-0.9021490464061208,1,0,-0.5327943888210656,S,Third,man,True,,Southampton,no,False,0.035513783200323175,0,Teen,-0.4712587655067555,man,Low,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,2,male,0.3128522761205486,0,0,-0.4190534560852011,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.22158303292362594,man,Medium,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,2,male,1.4563829326162374,0,0,-0.4190534560852011,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,man,Medium,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,male,-0.18744238609631528,1,0,0.3480445631398259,S,First,man,True,E,Southampton,yes,False,0.035513783200323175,0,Adult,0.13555218189986065,man,Very_High,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
0,3,male,-0.6877370483131792,0,0,-0.5020282106584818,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.33590583693077525,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,2,female,0.026969611996626397,3,0,-0.2660164447684875,S,Second,woman,False,,Southampton,yes,False,1.3512148941456297,0,Adult,-0.4258485616972068,woman,High,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,3,female,-0.5805310492667083,0,0,-0.5197231150919768,Q,Third,woman,False,,Queenstown,yes,True,-0.6223367722723301,1,Adult,-0.3602859161714929,woman,Low,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,2,male,-0.3303837181582764,1,0,-0.1703683126955415,S,Second,man,True,,Southampton,no,False,0.035513783200323175,0,Adult,-0.22158303292362594,man,High,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,3,female,-0.3303837181582764,1,0,-0.5161363101392413,S,Third,woman,False,,Southampton,no,False,0.035513783200323175,0,Adult,-0.4597829963160437,woman,Low,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,1,female,-0.04450105403435416,0,0,3.3750688229183843,S,First,woman,False,B,Southampton,yes,True,-0.6223367722723301,1,Adult,5.0059672010286445,woman,Very_High,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,3,male,-1.330973042592004,0,0,-0.3083407432107661,C,Third,child,False,,Cherbourg,no,True,-0.6223367722723301,1,Child,-0.06904280740400018,child,High,1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3,male,-0.08023638704984444,0,0,-0.3597516141999746,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.13987682141419355,man,High,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,3,female,1.3134416005542764,1,3,-0.010157691473356942,S,Third,woman,False,,Southampton,no,False,2.009065449618283,0,Middle_Age,-0.38301869276081085,woman,High,0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,1,male,0.3843229421515292,0,0,9.132927597810493,C,First,man,True,B,Cherbourg,yes,True,-0.6223367722723301,1,Adult,12.939158008378197,man,Very_High,1,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
1,1,male,0.741676272306432,0,0,-0.0938498070371847,S,First,man,True,D,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,0.22648328825713213,man,High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,1,male,0.45579360818250975,1,0,0.8406324433154977,S,First,man,True,C,Southampton,no,False,0.035513783200323175,0,Middle_Age,0.4748965280882288,man,Very_High,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1,1,female,-0.6162663822821985,2,2,4.351397131052981,C,First,woman,False,B,Cherbourg,yes,False,2.009065449618283,0,Adult,0.8188533217005167,woman,Very_High,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,3,male,-0.40185438418925695,1,0,-0.3597516141999746,S,Third,man,True,,Southampton,no,False,0.035513783200323175,0,Adult,-0.3520494029144937,man,High,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,3,male,0.09844027802760695,0,0,-0.5161363101392413,S,Third,man,True,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.3553440082172934,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,1,male,2.8857962532358488,1,1,0.6904648759609725,S,First,man,True,B,Southampton,no,False,0.6933643386729765,0,Senior,0.05955661958194777,man,Very_High,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0,3,male,-0.9736197124371013,1,1,-0.2803636645794294,S,Third,man,True,,Southampton,no,False,0.6933643386729765,0,Teen,-0.38631329806361053,man,High,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,2,female,0.026969611996626397,0,0,-0.4190534560852011,S,Second,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.22158303292362594,woman,Medium,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,1,male,-0.7592077143441597,1,0,0.3480445631398259,S,First,man,True,D,Southampton,no,False,0.035513783200323175,0,Adult,0.13555218189986065,man,Very_High,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
0,3,male,0.09844027802760695,0,0,-0.5194839947617944,Q,Third,man,True,,Queenstown,no,True,-0.6223367722723301,1,Adult,-0.359956455641213,man,Low,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,2,female,-1.8312677048088681,1,1,-0.2277571919393091,S,Second,child,False,,Southampton,yes,False,0.6933643386729765,0,Child,-0.36215285917641277,child,High,0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,3,male,-1.688326372746907,0,1,-0.4290965099528604,S,Third,child,False,E,Southampton,yes,False,0.035513783200323175,0,Child,-0.39982117980508924,child,Medium,1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0,3,male,0.24138161008956807,0,0,-0.4860071485362633,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3138319814020173,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.47332505022023746,0,0,-0.5166948952305473,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3561136280160274,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,2,female,1.3134416005542764,1,2,0.5756871174734374,S,Second,woman,False,,Southampton,yes,False,1.3512148941456297,0,Middle_Age,-0.13592329505083398,woman,Very_High,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,2,male,-2.0692650226920333,1,1,-0.39035901646331733,S,Second,child,False,,Southampton,yes,False,0.6933643386729765,0,Child,-0.43683057937320585,child,Medium,1,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.11597172006533471,0,0,-0.5186078578720063,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3587493122582672,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,1,female,0.24138161008956807,0,0,0.9869740853871052,S,First,woman,False,B,Southampton,yes,True,-0.6223367722723301,1,Adult,1.7156448851225927,woman,Very_High,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,3,male,0.8131469383374125,0,0,-0.5314400112709127,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.37642948215521144,man,Low,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,3,male,-0.6877370483131792,0,0,-0.5294467041985125,C,Third,man,True,,Cherbourg,yes,True,-0.6223367722723301,1,Adult,-0.37368309917479764,man,Low,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,1,female,0.45579360818250975,1,2,1.6278165702758434,S,First,woman,False,B,Southampton,yes,False,1.3512148941456297,0,Middle_Age,0.22648328825713213,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,3,male,-0.9736197124371013,0,0,-0.5190057541014297,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Teen,-0.35929753458065306,man,Low,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,1,female,1.5278535986472181,1,0,0.8235745554416085,S,First,woman,False,D,Southampton,yes,False,0.035513783200323175,0,Middle_Age,0.4631453298942028,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,male,0.741676272306432,0,0,0.08979460654287166,C,First,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Middle_Age,0.4795089755121485,man,Very_High,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,3,female,0.06270494501211668,0,0,-0.5194839947617944,Q,Third,woman,False,,Queenstown,no,True,-0.6223367722723301,1,Adult,-0.359956455641213,woman,Low,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-0.3303837181582764,1,0,-0.20575812156253154,Q,Third,man,True,,Queenstown,no,False,0.035513783200323175,0,Adult,-0.2459631121643437,man,High,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,3,male,0.1699109440585875,0,0,-0.5077670985828585,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.34381288965749446,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.40185438418925695,0,0,-0.4860071485362633,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3138319814020173,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,1.3134416005542764,0,0,-0.5174906876893942,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.3572100726607992,man,Low,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,2,female,1.9566775948331014,0,0,-0.4668775221216741,S,Second,woman,False,E,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.2874751389796198,woman,Medium,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1,2,female,1.7422655967401597,1,3,-0.2277571919393091,S,Second,woman,False,,Southampton,yes,False,2.009065449618283,0,Middle_Age,-0.4429805092717653,woman,High,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0,3,male,-0.8306783803751403,0,0,-0.5194839947617944,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Teen,-0.359956455641213,man,Low,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-0.3303837181582764,0,0,-0.5194839947617944,Q,Third,man,True,F,Queenstown,no,True,-0.6223367722723301,1,Adult,-0.359956455641213,man,Low,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
1,3,female,-1.7597970387778874,0,0,-0.4290965099528604,S,Third,child,False,,Southampton,yes,True,-0.6223367722723301,1,Child,-0.23542037519538467,child,Medium,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,3,male,-0.3303837181582764,0,0,-0.5197231150919768,Q,Third,man,True,,Queenstown,no,True,-0.6223367722723301,1,Adult,-0.3602859161714929,man,Low,1,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,1,female,0.9560882703993736,0,1,3.3750688229183843,S,First,woman,False,B,Southampton,yes,False,0.035513783200323175,0,Middle_Age,2.2208726083069252,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,3,female,-1.188031710530043,0,0,-0.5294467041985125,C,Third,child,False,,Cherbourg,yes,True,-0.6223367722723301,1,Teen,-0.37368309917479764,child,Low,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1,1,female,-0.9021490464061208,1,0,0.4226501061567237,S,First,woman,False,B,Southampton,yes,False,0.035513783200323175,0,Teen,0.18694802462353582,woman,Very_High,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
0,1,male,-0.04450105403435416,0,0,-0.0938498070371847,S,First,man,True,D,Southampton,no,True,-0.6223367722723301,1,Adult,0.22648328825713213,man,High,1,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,3,male,-0.3303837181582764,1,2,-0.21914886005274398,S,Third,man,True,,Southampton,no,False,1.3512148941456297,0,Adult,-0.40970499571348834,man,High,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1,3,female,-0.8306783803751403,0,0,-0.524346745796383,S,Third,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Teen,-0.3666563649849865,woman,Low,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-1.5453850406849459,4,1,-0.11058823014995024,Q,Third,child,False,,Queenstown,no,False,2.666916005090936,0,Child,-0.4362814784894058,child,High,1,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,3,male,-2.04567970290181,1,2,-0.2741465359946879,S,Third,child,False,,Southampton,yes,False,1.3512148941456297,0,Child,-0.42864897620458653,child,High,1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,1,male,1.1705002684923154,0,0,0.8473278125606041,C,First,man,True,B,Cherbourg,no,True,-0.6223367722723301,1,Middle_Age,1.5232399354390906,man,Very_High,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0,2,male,-0.9736197124371013,0,0,-0.1703683126955415,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Teen,0.12105591856754198,man,High,1,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,1,male,0.741676272306432,0,0,-0.08053941297791356,C,First,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Middle_Age,0.2448223792146363,man,High,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,2,male,0.6702056062754514,0,0,-0.4190534560852011,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,man,Medium,1,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1,1,female,1.384912266585257,0,0,-0.1717226902456944,S,First,woman,False,D,Southampton,yes,True,-0.6223367722723301,1,Middle_Age,0.11918985412403628,woman,High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
1,3,female,0.09844027802760695,0,0,-0.5016303144290584,S,Third,woman,False,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.3353576146083894,woman,Medium,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0,3,male,0.026969611996626397,0,0,-0.5294467041985125,C,Third,man,True,,Cherbourg,no,True,-0.6223367722723301,1,Adult,-0.37368309917479764,man,Low,1,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,female,0.026969611996626397,1,1,-0.20575812156253154,S,Third,woman,False,,Southampton,no,False,0.6933643386729765,0,Adult,-0.35204940291449377,woman,High,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,2,female,0.09844027802760695,1,1,-0.1655859060918942,S,Second,woman,False,,Southampton,yes,False,0.6933643386729765,0,Adult,-0.3335996132188155,woman,High,0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
1,1,male,-1.330973042592004,1,2,1.6278165702758434,S,First,child,False,B,Southampton,yes,False,1.3512148941456297,0,Child,0.22648328825713213,child,Very_High,1,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False
1,3,male,-2.087132689199778,0,1,-0.5048173101897289,C,Third,child,False,,Cherbourg,yes,False,0.035513783200323175,0,Child,-0.4519853244853773,child,Medium,1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
1,3,male,-0.18744238609631528,0,0,-0.534309455233101,S,Third,man,True,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.3803830085185711,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,0.09844027802760695,0,0,-0.5190057541014297,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.35929753458065306,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,1,male,0.6702056062754514,0,0,-0.6677385994748607,S,First,man,True,A,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.5642219844147939,man,Low,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,3,female,-0.8306783803751403,0,0,-0.5190057541014297,S,Third,woman,False,,Southampton,no,True,-0.6223367722723301,1,Teen,-0.35929753458065306,woman,Low,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
1,1,female,0.24138161008956807,1,0,0.3480445631398259,S,First,woman,False,E,Southampton,yes,False,0.035513783200323175,0,Adult,0.13555218189986065,woman,Very_High,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
0,3,male,-0.2589130521272958,0,0,-0.5168536711297884,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.35633238980813337,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,0.6702056062754514,0,0,-0.20575812156253154,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,0.07229576008610651,man,High,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,2,male,0.3843229421515292,0,0,-0.4668775221216741,S,Second,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.2874751389796198,man,Medium,1,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,3,female,-1.688326372746907,4,2,-0.06945953335858349,S,Third,child,False,,Southampton,no,False,3.324766560563589,0,Child,-0.44646337773472494,child,High,0,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0,3,male,0.06270494501211668,0,0,-0.5137451068374177,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3520494029144937,man,Low,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,female,-0.47332505022023746,0,0,-0.5161363101392413,S,Third,woman,False,,Southampton,no,True,-0.6223367722723301,1,Adult,-0.3553440082172934,woman,Low,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
0,2,male,0.09844027802760695,1,1,0.04013792229588093,C,Second,man,True,,Cherbourg,no,False,0.6933643386729765,0,Adult,-0.23911736162583297,man,Very_High,1,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0,3,male,0.9560882703993736,0,0,-0.5443525091007604,S,Third,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.3942203507903298,man,Low,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,3,male,-1.4024437086229846,3,2,-0.13402202250782205,S,Third,child,False,,Southampton,no,False,2.666916005090936,0,Child,-0.4416626671506454,child,High,1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1,1,female,1.5993242646781987,1,1,1.1208814702892296,S,First,woman,False,B,Southampton,yes,False,0.6933643386729765,0,Middle_Age,0.2572329377499293,woman,Very_High,0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
1,3,male,-0.18744238609631528,0,0,-0.5020282106584818,S,Third,man,True,,Southampton,yes,True,-0.6223367722723301,1,Adult,-0.33590583693077525,man,Medium,1,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0,1,male,0.5987349402444708,0,0,-0.6677385994748607,S,First,man,True,,Southampton,no,True,-0.6223367722723301,1,Middle_Age,-0.5642219844147939,man,Low,1,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
1,3,female,-0.18744238609631528,0,1,-0.4290965099528604,S,Third,woman,False,E,Southampton,yes,False,0.035513783200323175,0,Adult,-0.39982117980508924,woman,Medium,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
0,3,male,-1.9742090368708292,4,1,0.09146844885414819,S,Third,child,False,,Southampton,no,False,2.666916005090936,0,Child,-0.3898824538083102,child,Very_High,1,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
