survived,pclass,sex,age,sibsp,parch,fare,embarked,family_size,is_alone,age_group,fare_per_person,title,age_group_Child,age_group_Teen,age_group_Adult,age_group_Middle_Age,age_group_Senior,title_child,title_man,title_woman
1,1,male,0.8846176043683931,1,0,0.3376036130427431,S,0.035513783200323175,0,Middle_Age,0.12835939960278836,man,False,False,False,True,False,False,True,False
1,3,male,-0.6877370483131792,1,1,-0.3666057593443219,C,0.6933643386729765,0,Adult,-0.42592148229457544,man,False,False,True,False,False,False,True,False
0,3,male,-0.6162663822821985,0,0,-0.5174906876893942,S,-0.6223367722723301,1,Adult,-0.3572100726607992,man,False,False,True,False,False,False,True,False
0,3,male,-0.6162663822821985,0,0,-0.3597516141999746,S,-0.6223367722723301,1,Adult,-0.13987682141419355,man,False,False,True,False,False,False,True,False
0,1,male,2.2425602589570235,0,0,-0.04945377005420611,S,-0.6223367722723301,1,Senior,0.28765224815103224,man,False,False,False,False,True,False,True,False
0,2,male,1.9566775948331014,0,0,-0.43148771325468405,Q,-0.6223367722723301,1,Middle_Age,-0.23871498049818435,man,False,False,False,True,False,False,True,False
1,1,female,-0.6162663822821985,0,0,0.8235745554416085,S,-0.6223367722723301,1,Adult,1.4905126442031995,woman,False,False,True,False,False,False,False,True
0,3,male,-0.2589130521272958,0,0,-0.5166948952305473,S,-0.6223367722723301,1,Adult,-0.3561136280160274,man,False,False,True,False,False,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.5198034595229181,Q,-0.6223367722723301,1,Adult,-0.360396614909667,man,False,False,True,False,False,False,True,False
1,1,male,3.6005029135456543,0,0,-0.0938498070371847,S,-0.6223367722723301,1,Senior,0.22648328825713213,man,False,False,False,False,True,False,True,False
0,3,male,1.5278535986472181,0,0,-0.5327943888210656,S,-0.6223367722723301,1,Middle_Age,-0.3782955465987172,man,False,False,False,True,False,False,True,False
1,1,male,0.1699109440585875,0,0,-0.0842849938298901,C,-0.6223367722723301,1,Adult,0.23966170946833087,man,False,False,True,False,False,False,True,False
0,1,male,0.741676272306432,0,0,-0.6677385994748607,S,-0.6223367722723301,1,Middle_Age,-0.5642219844147939,man,False,False,False,True,False,False,True,False
0,3,female,-1.4739143746539654,3,2,-0.13402202250782205,S,2.666916005090936,0,Child,-0.4416626671506454,child,True,False,False,False,False,True,False,False
0,2,male,0.09844027802760695,1,1,-0.1655859060918942,S,0.6933643386729765,0,Adult,-0.3335996132188155,man,False,False,True,False,False,False,True,False
0,3,female,0.8131469383374125,0,5,0.09146844885414819,S,2.666916005090936,0,Middle_Age,-0.3898824538083102,woman,False,False,False,True,False,False,False,True
0,3,male,-0.3303837181582764,1,0,-0.3597516141999746,S,0.035513783200323175,0,Adult,-0.3520494029144937,man,False,False,True,False,False,False,True,False
0,3,female,-1.9742090368708292,3,2,-0.13402202250782205,S,2.666916005090936,0,Child,-0.4416626671506454,child,True,False,False,False,False,True,False,False
1,3,male,-0.3303837181582764,0,0,0.4130049485184879,S,-0.6223367722723301,1,Adult,0.9248289137124927,man,False,False,True,False,False,False,True,False
1,1,male,1.3134416005542764,1,0,0.8000623316154372,C,0.035513783200323175,0,Middle_Age,0.4469477323835186,man,False,False,False,True,False,False,True,False
1,1,male,1.885206928802121,0,0,0.011363138243055909,C,-0.6223367722723301,1,Middle_Age,0.3714459215803185,man,False,False,False,True,False,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.5233099200447122,S,-0.6223367722723301,1,Adult,-0.3652278241256925,man,False,False,True,False,False,False,True,False
1,3,female,-0.47332505022023746,0,0,-0.5233099200447122,S,-0.6223367722723301,1,Adult,-0.3652278241256925,woman,False,False,True,False,False,False,False,True
1,2,female,-0.8306783803751403,0,1,-0.2277571919393091,S,0.035513783200323175,0,Teen,-0.26111829655722224,woman,False,True,False,False,False,False,False,True
0,3,male,-0.6162663822821985,0,0,-0.5064127210327056,S,-0.6223367722723301,1,Adult,-0.3419468252139888,man,False,False,True,False,False,False,True,False
1,3,female,-0.5805310492667083,0,0,-0.5179689283497589,Q,-0.6223367722723301,1,Adult,-0.3578689937213591,woman,False,False,True,False,False,False,False,True
0,3,female,-0.8306783803751403,0,0,-0.5386136211763837,Q,-0.6223367722723301,1,Teen,-0.38631329806361053,woman,False,True,False,False,False,False,False,True
0,2,male,-0.40185438418925695,2,0,0.7382889419974455,S,0.6933643386729765,0,Adult,0.08152065493394568,man,False,False,True,False,False,False,True,False
0,3,female,0.1699109440585875,1,1,-0.3712293900487281,Q,0.6933643386729765,0,Adult,-0.4280449652324066,woman,False,False,True,False,False,False,False,True
0,2,male,-0.47332505022023746,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Adult,-0.22158303292362594,man,False,False,True,False,False,False,True,False
0,1,male,2.0281482608640817,0,2,1.4991698326377312,C,0.6933643386729765,0,Middle_Age,0.43096845738423295,man,False,False,False,True,False,False,True,False
1,1,male,1.4563829326162374,2,0,1.8889359708349862,S,0.6933643386729765,0,Middle_Age,0.6099753455030164,man,False,False,False,True,False,False,True,False
0,3,male,0.741676272306432,0,0,-0.5295270486294538,C,-0.6223367722723301,1,Middle_Age,-0.3737937979129717,man,False,False,False,True,False,False,True,False
0,1,male,1.2419709345232959,0,0,-0.17825928359155957,S,-0.6223367722723301,1,Middle_Age,0.11018372106830296,man,False,False,False,True,False,False,True,False
0,3,male,0.45579360818250975,0,0,-0.524346745796383,S,-0.6223367722723301,1,Middle_Age,-0.3666563649849865,man,False,False,False,True,False,False,True,False
1,3,male,-0.6877370483131792,1,0,-0.5161363101392413,S,0.035513783200323175,0,Adult,-0.4597829963160437,man,False,False,True,False,False,False,True,False
0,2,male,0.1699109440585875,2,0,0.7382889419974455,S,0.6933643386729765,0,Adult,0.08152065493394568,man,False,False,True,False,False,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.5190057541014297,S,-0.6223367722723301,1,Adult,-0.35929753458065306,man,False,False,True,False,False,False,True,False
0,3,male,0.9560882703993736,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Middle_Age,-0.3520494029144937,man,False,False,False,True,False,False,True,False
1,1,female,0.3843229421515292,1,0,0.32700197408377774,S,0.035513783200323175,0,Adult,0.12105591856754198,woman,False,False,True,False,False,False,False,True
1,2,female,0.741676272306432,1,1,0.07831683069411811,S,0.6933643386729765,0,Middle_Age,-0.22158303292362594,woman,False,False,False,True,False,False,False,True
0,1,male,0.09844027802760695,1,0,0.32700197408377774,S,0.035513783200323175,0,Adult,0.12105591856754198,man,False,False,True,False,False,False,True,False
0,2,male,2.8857962532358488,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Senior,-0.2874751389796198,man,False,False,False,False,True,False,True,False
1,2,male,0.09844027802760695,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Adult,-0.22158303292362594,man,False,False,True,False,False,False,True,False
0,3,male,-0.8306783803751403,0,0,-0.5190057541014297,S,-0.6223367722723301,1,Teen,-0.35929753458065306,man,False,True,False,False,False,False,True,False
0,3,male,-0.36611905117376664,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Adult,-0.3520494029144937,man,False,False,True,False,False,False,True,False
1,3,female,-0.8306783803751403,0,0,-0.4794705551903982,S,-0.6223367722723301,1,Teen,-0.30482584834628407,woman,False,True,False,False,False,False,False,True
0,3,female,0.9560882703993736,1,6,0.22944087936937277,S,3.9826171160362427,0,Middle_Age,-0.40970499571348834,woman,False,False,False,True,False,False,False,True
1,1,male,0.45579360818250975,0,1,9.132927597810493,C,0.035513783200323175,0,Middle_Age,6.187468011981701,man,False,False,False,True,False,False,True,False
0,3,female,-0.5805310492667083,0,0,-0.5120712645261412,Q,-0.6223367722723301,1,Adult,-0.34974317920253395,woman,False,False,True,False,False,False,False,True
1,1,male,-0.18744238609631528,0,0,0.8000623316154372,C,-0.6223367722723301,1,Adult,1.458117449181831,man,False,False,True,False,False,False,True,False
0,3,male,-0.6877370483131792,0,0,-0.4912677958002753,S,-0.6223367722723301,1,Adult,-0.32108011306817663,man,False,False,True,False,False,False,True,False
0,3,male,-1.1165610444990626,5,2,0.22944087936937277,S,3.9826171160362427,0,Teen,-0.40970499571348834,child,False,True,False,False,False,True,False,False
0,2,male,2.171089592926043,1,1,0.07831683069411811,S,0.6933643386729765,0,Middle_Age,-0.22158303292362594,man,False,False,False,True,False,False,True,False
0,2,male,-0.3303837181582764,1,2,0.1276559631426266,C,1.3512148941456297,0,Adult,-0.290247878802456,man,False,False,True,False,False,False,True,False
0,3,male,-1.1165610444990626,4,1,0.09146844885414819,S,2.666916005090936,0,Teen,-0.3898824538083102,child,False,True,False,False,False,True,False,False
0,3,male,-0.7592077143441597,0,0,-0.4731749951373569,S,-0.6223367722723301,1,Adult,-0.296151811505073,man,False,False,True,False,False,False,True,False
0,3,male,-0.8306783803751403,0,0,-0.5186078578720063,S,-0.6223367722723301,1,Teen,-0.3587493122582672,man,False,True,False,False,False,False,True,False
1,1,female,-1.0450903784680818,0,1,3.3750688229183843,S,0.035513783200323175,0,Teen,2.2208726083069252,child,False,True,False,False,False,True,False,False
1,1,male,0.09844027802760695,1,0,0.4226501061567237,S,0.035513783200323175,0,Adult,0.18694802462353582,man,False,False,True,False,False,False,True,False
1,3,female,-1.8312677048088681,0,1,-0.41108214075824184,C,0.035513783200323175,0,Child,-0.3874110605505034,child,True,False,False,False,False,True,False,False
0,1,male,2.171089592926043,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Middle_Age,0.13555218189986065,man,False,False,False,True,False,False,True,False
0,2,male,1.5993242646781987,0,0,-0.40948864287790654,S,-0.6223367722723301,1,Middle_Age,-0.2084046117124272,man,False,False,False,True,False,False,True,False
1,3,female,-0.5805310492667083,0,0,-0.5198034595229181,Q,-0.6223367722723301,1,Adult,-0.360396614909667,woman,False,False,True,False,False,False,False,True
0,1,male,1.384912266585257,1,1,1.4534175051419582,C,0.6933643386729765,0,Middle_Age,0.40995590404368365,man,False,False,False,True,False,False,True,False
0,3,male,0.8846176043683931,0,0,-0.5213969574032534,S,-0.6223367722723301,1,Middle_Age,-0.36259213988345274,man,False,False,False,True,False,False,True,False
1,1,female,-0.8306783803751403,1,0,3.684729650504547,C,0.035513783200323175,0,Teen,2.4341983016632054,woman,False,True,False,False,False,False,False,True
1,1,male,0.3843229421515292,0,0,-0.16486854510134707,S,-0.6223367722723301,1,Adult,0.1286335107639813,man,False,False,True,False,False,False,True,False
0,3,female,-0.8306783803751403,0,1,-0.3912351533531055,C,0.035513783200323175,0,Teen,-0.37373844854388466,woman,False,True,False,False,False,False,False,True
0,3,male,-0.3303837181582764,0,0,-0.5196427706610355,Q,-0.6223367722723301,1,Adult,-0.3601752174333189,man,False,False,True,False,False,False,True,False
0,3,male,-0.2589130521272958,1,0,-0.5174906876893942,S,0.035513783200323175,0,Adult,-0.46071602853779653,man,False,False,True,False,False,False,True,False
0,2,male,0.6702056062754514,0,0,-0.1703683126955415,S,-0.6223367722723301,1,Middle_Age,0.12105591856754198,man,False,False,False,True,False,False,True,False
1,2,female,1.0990296024613346,0,0,-0.40948864287790654,S,-0.6223367722723301,1,Middle_Age,-0.2084046117124272,woman,False,False,False,True,False,False,False,True
1,1,male,0.8846176043683931,0,0,-0.16486854510134707,S,-0.6223367722723301,1,Middle_Age,0.1286335107639813,man,False,False,False,True,False,False,True,False
1,1,female,-0.544795716251218,0,0,2.2313562836561327,S,-0.6223367722723301,1,Adult,3.4301574846995524,woman,False,False,True,False,False,False,False,True
1,1,female,-0.40185438418925695,0,0,0.2792582524782459,C,-0.6223367722723301,1,Adult,0.740552414232058,woman,False,False,True,False,False,False,False,True
0,1,male,0.741676272306432,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Middle_Age,0.13555218189986065,man,False,False,False,True,False,False,True,False
1,1,male,1.3134416005542764,1,0,0.32700197408377774,S,0.035513783200323175,0,Middle_Age,0.12105591856754198,man,False,False,False,True,False,False,True,False
0,3,male,-0.04450105403435416,0,0,-0.48632661329738697,S,-0.6223367722723301,1,Adult,-0.3142721406704714,man,False,False,True,False,False,False,True,False
0,2,male,1.5993242646781987,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,man,False,False,False,True,False,False,True,False
0,3,male,-0.7592077143441597,0,0,-0.5213969574032534,S,-0.6223367722723301,1,Adult,-0.36259213988345274,man,False,False,True,False,False,False,True,False
1,1,female,0.5987349402444708,0,0,3.684729650504547,C,-0.6223367722723301,1,Middle_Age,5.432618587741205,woman,False,False,False,True,False,False,False,True
1,2,female,-0.18744238609631528,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Adult,-0.2874751389796198,woman,False,False,True,False,False,False,False,True
0,3,male,-0.3303837181582764,0,0,-0.3712293900487281,Q,-0.6223367722723301,1,Adult,-0.1556909268676321,man,False,False,True,False,False,False,True,False
0,3,male,0.24138161008956807,0,0,-0.5190057541014297,S,-0.6223367722723301,1,Adult,-0.35929753458065306,man,False,False,True,False,False,False,True,False
1,2,female,-1.688326372746907,0,1,-0.03646092779341709,S,0.035513783200323175,0,Child,-0.1293340844452346,child,True,False,False,False,False,True,False,False
0,3,male,-0.9021490464061208,1,0,-0.5327943888210656,S,0.035513783200323175,0,Teen,-0.4712587655067555,man,False,True,False,False,False,False,True,False
0,2,male,0.3128522761205486,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Adult,-0.22158303292362594,man,False,False,True,False,False,False,True,False
0,2,male,1.4563829326162374,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,man,False,False,False,True,False,False,True,False
1,1,male,-0.18744238609631528,1,0,0.3480445631398259,S,0.035513783200323175,0,Adult,0.13555218189986065,man,False,False,True,False,False,False,True,False
0,3,male,-0.6877370483131792,0,0,-0.5020282106584818,S,-0.6223367722723301,1,Adult,-0.33590583693077525,man,False,False,True,False,False,False,True,False
1,2,female,0.026969611996626397,3,0,-0.2660164447684875,S,1.3512148941456297,0,Adult,-0.4258485616972068,woman,False,False,True,False,False,False,False,True
1,3,female,-0.5805310492667083,0,0,-0.5197231150919768,Q,-0.6223367722723301,1,Adult,-0.3602859161714929,woman,False,False,True,False,False,False,False,True
0,2,male,-0.3303837181582764,1,0,-0.1703683126955415,S,0.035513783200323175,0,Adult,-0.22158303292362594,man,False,False,True,False,False,False,True,False
0,3,female,-0.3303837181582764,1,0,-0.5161363101392413,S,0.035513783200323175,0,Adult,-0.4597829963160437,woman,False,False,True,False,False,False,False,True
1,1,female,-0.04450105403435416,0,0,3.3750688229183843,S,-0.6223367722723301,1,Adult,5.0059672010286445,woman,False,False,True,False,False,False,False,True
0,3,male,-1.330973042592004,0,0,-0.3083407432107661,C,-0.6223367722723301,1,Child,-0.06904280740400018,child,True,False,False,False,False,True,False,False
0,3,male,-0.08023638704984444,0,0,-0.3597516141999746,S,-0.6223367722723301,1,Adult,-0.13987682141419355,man,False,False,True,False,False,False,True,False
0,3,female,1.3134416005542764,1,3,-0.010157691473356942,S,2.009065449618283,0,Middle_Age,-0.38301869276081085,woman,False,False,False,True,False,False,False,True
1,1,male,0.3843229421515292,0,0,9.132927597810493,C,-0.6223367722723301,1,Adult,12.939158008378197,man,False,False,True,False,False,False,True,False
1,1,male,0.741676272306432,0,0,-0.0938498070371847,S,-0.6223367722723301,1,Middle_Age,0.22648328825713213,man,False,False,False,True,False,False,True,False
0,1,male,0.45579360818250975,1,0,0.8406324433154977,S,0.035513783200323175,0,Middle_Age,0.4748965280882288,man,False,False,False,True,False,False,True,False
1,1,female,-0.6162663822821985,2,2,4.351397131052981,C,2.009065449618283,0,Adult,0.8188533217005167,woman,False,False,True,False,False,False,False,True
0,3,male,-0.40185438418925695,1,0,-0.3597516141999746,S,0.035513783200323175,0,Adult,-0.3520494029144937,man,False,False,True,False,False,False,True,False
1,3,male,0.09844027802760695,0,0,-0.5161363101392413,S,-0.6223367722723301,1,Adult,-0.3553440082172934,man,False,False,True,False,False,False,True,False
0,1,male,2.8857962532358488,1,1,0.6904648759609725,S,0.6933643386729765,0,Senior,0.05955661958194777,man,False,False,False,False,True,False,True,False
0,3,male,-0.9736197124371013,1,1,-0.2803636645794294,S,0.6933643386729765,0,Teen,-0.38631329806361053,man,False,True,False,False,False,False,True,False
1,2,female,0.026969611996626397,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Adult,-0.22158303292362594,woman,False,False,True,False,False,False,False,True
0,1,male,-0.7592077143441597,1,0,0.3480445631398259,S,0.035513783200323175,0,Adult,0.13555218189986065,man,False,False,True,False,False,False,True,False
0,3,male,0.09844027802760695,0,0,-0.5194839947617944,Q,-0.6223367722723301,1,Adult,-0.359956455641213,man,False,False,True,False,False,False,True,False
1,2,female,-1.8312677048088681,1,1,-0.2277571919393091,S,0.6933643386729765,0,Child,-0.36215285917641277,child,True,False,False,False,False,True,False,False
1,3,male,-1.688326372746907,0,1,-0.4290965099528604,S,0.035513783200323175,0,Child,-0.39982117980508924,child,True,False,False,False,False,True,False,False
0,3,male,0.24138161008956807,0,0,-0.4860071485362633,S,-0.6223367722723301,1,Adult,-0.3138319814020173,man,False,False,True,False,False,False,True,False
0,3,male,-0.47332505022023746,0,0,-0.5166948952305473,S,-0.6223367722723301,1,Adult,-0.3561136280160274,man,False,False,True,False,False,False,True,False
1,2,female,1.3134416005542764,1,2,0.5756871174734374,S,1.3512148941456297,0,Middle_Age,-0.13592329505083398,woman,False,False,False,True,False,False,False,True
1,2,male,-2.0692650226920333,1,1,-0.39035901646331733,S,0.6933643386729765,0,Child,-0.43683057937320585,child,True,False,False,False,False,True,False,False
0,3,male,-0.11597172006533471,0,0,-0.5186078578720063,S,-0.6223367722723301,1,Adult,-0.3587493122582672,man,False,False,True,False,False,False,True,False
1,1,female,0.24138161008956807,0,0,0.9869740853871052,S,-0.6223367722723301,1,Adult,1.7156448851225927,woman,False,False,True,False,False,False,False,True
0,3,male,0.8131469383374125,0,0,-0.5314400112709127,S,-0.6223367722723301,1,Middle_Age,-0.37642948215521144,man,False,False,False,True,False,False,True,False
1,3,male,-0.6877370483131792,0,0,-0.5294467041985125,C,-0.6223367722723301,1,Adult,-0.37368309917479764,man,False,False,True,False,False,False,True,False
1,1,female,0.45579360818250975,1,2,1.6278165702758434,S,1.3512148941456297,0,Middle_Age,0.22648328825713213,woman,False,False,False,True,False,False,False,True
0,3,male,-0.9736197124371013,0,0,-0.5190057541014297,S,-0.6223367722723301,1,Teen,-0.35929753458065306,man,False,True,False,False,False,False,True,False
1,1,female,1.5278535986472181,1,0,0.8235745554416085,S,0.035513783200323175,0,Middle_Age,0.4631453298942028,woman,False,False,False,True,False,False,False,True
0,1,male,0.741676272306432,0,0,0.08979460654287166,C,-0.6223367722723301,1,Middle_Age,0.4795089755121485,man,False,False,False,True,False,False,True,False
0,3,female,0.06270494501211668,0,0,-0.5194839947617944,Q,-0.6223367722723301,1,Adult,-0.359956455641213,woman,False,False,True,False,False,False,False,True
0,3,male,-0.3303837181582764,1,0,-0.20575812156253154,Q,0.035513783200323175,0,Adult,-0.2459631121643437,man,False,False,True,False,False,False,True,False
0,3,male,0.1699109440585875,0,0,-0.5077670985828585,S,-0.6223367722723301,1,Adult,-0.34381288965749446,man,False,False,True,False,False,False,True,False
0,3,male,-0.40185438418925695,0,0,-0.4860071485362633,S,-0.6223367722723301,1,Adult,-0.3138319814020173,man,False,False,True,False,False,False,True,False
0,3,male,1.3134416005542764,0,0,-0.5174906876893942,S,-0.6223367722723301,1,Middle_Age,-0.3572100726607992,man,False,False,False,True,False,False,True,False
0,2,female,1.9566775948331014,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Middle_Age,-0.2874751389796198,woman,False,False,False,True,False,False,False,True
1,2,female,1.7422655967401597,1,3,-0.2277571919393091,S,2.009065449618283,0,Middle_Age,-0.4429805092717653,woman,False,False,False,True,False,False,False,True
0,3,male,-0.8306783803751403,0,0,-0.5194839947617944,S,-0.6223367722723301,1,Teen,-0.359956455641213,man,False,True,False,False,False,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.5194839947617944,Q,-0.6223367722723301,1,Adult,-0.359956455641213,man,False,False,True,False,False,False,True,False
1,3,female,-1.7597970387778874,0,0,-0.4290965099528604,S,-0.6223367722723301,1,Child,-0.23542037519538467,child,True,False,False,False,False,True,False,False
0,3,male,-0.3303837181582764,0,0,-0.5197231150919768,Q,-0.6223367722723301,1,Adult,-0.3602859161714929,man,False,False,True,False,False,False,True,False
1,1,female,0.9560882703993736,0,1,3.3750688229183843,S,0.035513783200323175,0,Middle_Age,2.2208726083069252,woman,False,False,False,True,False,False,False,True
1,3,female,-1.188031710530043,0,0,-0.5294467041985125,C,-0.6223367722723301,1,Teen,-0.37368309917479764,child,False,True,False,False,False,True,False,False
1,1,female,-0.9021490464061208,1,0,0.4226501061567237,S,0.035513783200323175,0,Teen,0.18694802462353582,woman,False,True,False,False,False,False,False,True
0,1,male,-0.04450105403435416,0,0,-0.0938498070371847,S,-0.6223367722723301,1,Adult,0.22648328825713213,man,False,False,True,False,False,False,True,False
0,3,male,-0.3303837181582764,1,2,-0.21914886005274398,S,1.3512148941456297,0,Adult,-0.40970499571348834,man,False,False,True,False,False,False,True,False
1,3,female,-0.8306783803751403,0,0,-0.524346745796383,S,-0.6223367722723301,1,Teen,-0.3666563649849865,woman,False,True,False,False,False,False,False,True
0,3,male,-1.5453850406849459,4,1,-0.11058823014995024,Q,2.666916005090936,0,Child,-0.4362814784894058,child,True,False,False,False,False,True,False,False
1,3,male,-2.04567970290181,1,2,-0.2741465359946879,S,1.3512148941456297,0,Child,-0.42864897620458653,child,True,False,False,False,False,True,False,False
0,1,male,1.1705002684923154,0,0,0.8473278125606041,C,-0.6223367722723301,1,Middle_Age,1.5232399354390906,man,False,False,False,True,False,False,True,False
0,2,male,-0.9736197124371013,0,0,-0.1703683126955415,S,-0.6223367722723301,1,Teen,0.12105591856754198,man,False,True,False,False,False,False,True,False
0,1,male,0.741676272306432,0,0,-0.08053941297791356,C,-0.6223367722723301,1,Middle_Age,0.2448223792146363,man,False,False,False,True,False,False,True,False
0,2,male,0.6702056062754514,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,man,False,False,False,True,False,False,True,False
1,1,female,1.384912266585257,0,0,-0.1717226902456944,S,-0.6223367722723301,1,Middle_Age,0.11918985412403628,woman,False,False,False,True,False,False,False,True
1,3,female,0.09844027802760695,0,0,-0.5016303144290584,S,-0.6223367722723301,1,Adult,-0.3353576146083894,woman,False,False,True,False,False,False,False,True
0,3,male,0.026969611996626397,0,0,-0.5294467041985125,C,-0.6223367722723301,1,Adult,-0.37368309917479764,man,False,False,True,False,False,False,True,False
0,3,female,0.026969611996626397,1,1,-0.20575812156253154,S,0.6933643386729765,0,Adult,-0.35204940291449377,woman,False,False,True,False,False,False,False,True
1,2,female,0.09844027802760695,1,1,-0.1655859060918942,S,0.6933643386729765,0,Adult,-0.3335996132188155,woman,False,False,True,False,False,False,False,True
1,1,male,-1.330973042592004,1,2,1.6278165702758434,S,1.3512148941456297,0,Child,0.22648328825713213,child,True,False,False,False,False,True,False,False
1,3,male,-2.087132689199778,0,1,-0.5048173101897289,C,0.035513783200323175,0,Child,-0.4519853244853773,child,True,False,False,False,False,True,False,False
1,3,male,-0.18744238609631528,0,0,-0.534309455233101,S,-0.6223367722723301,1,Adult,-0.3803830085185711,man,False,False,True,False,False,False,True,False
0,3,male,0.09844027802760695,0,0,-0.5190057541014297,S,-0.6223367722723301,1,Adult,-0.35929753458065306,man,False,False,True,False,False,False,True,False
0,1,male,0.6702056062754514,0,0,-0.6677385994748607,S,-0.6223367722723301,1,Middle_Age,-0.5642219844147939,man,False,False,False,True,False,False,True,False
0,3,female,-0.8306783803751403,0,0,-0.5190057541014297,S,-0.6223367722723301,1,Teen,-0.35929753458065306,woman,False,True,False,False,False,False,False,True
1,1,female,0.24138161008956807,1,0,0.3480445631398259,S,0.035513783200323175,0,Adult,0.13555218189986065,woman,False,False,True,False,False,False,False,True
0,3,male,-0.2589130521272958,0,0,-0.5168536711297884,S,-0.6223367722723301,1,Adult,-0.35633238980813337,man,False,False,True,False,False,False,True,False
0,3,male,0.6702056062754514,0,0,-0.20575812156253154,S,-0.6223367722723301,1,Middle_Age,0.07229576008610651,man,False,False,False,True,False,False,True,False
0,2,male,0.3843229421515292,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Adult,-0.2874751389796198,man,False,False,True,False,False,False,True,False
0,3,female,-1.688326372746907,4,2,-0.06945953335858349,S,3.324766560563589,0,Child,-0.44646337773472494,child,True,False,False,False,False,True,False,False
0,3,male,0.06270494501211668,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Adult,-0.3520494029144937,man,False,False,True,False,False,False,True,False
0,3,female,-0.47332505022023746,0,0,-0.5161363101392413,S,-0.6223367722723301,1,Adult,-0.3553440082172934,woman,False,False,True,False,False,False,False,True
0,2,male,0.09844027802760695,1,1,0.04013792229588093,C,0.6933643386729765,0,Adult,-0.23911736162583297,man,False,False,True,False,False,False,True,False
0,3,male,0.9560882703993736,0,0,-0.5443525091007604,S,-0.6223367722723301,1,Middle_Age,-0.3942203507903298,man,False,False,False,True,False,False,True,False
0,3,male,-1.4024437086229846,3,2,-0.13402202250782205,S,2.666916005090936,0,Child,-0.4416626671506454,child,True,False,False,False,False,True,False,False
1,1,female,1.5993242646781987,1,1,1.1208814702892296,S,0.6933643386729765,0,Middle_Age,0.2572329377499293,woman,False,False,False,True,False,False,False,True
1,3,male,-0.18744238609631528,0,0,-0.5020282106584818,S,-0.6223367722723301,1,Adult,-0.33590583693077525,man,False,False,True,False,False,False,True,False
0,1,male,0.5987349402444708,0,0,-0.6677385994748607,S,-0.6223367722723301,1,Middle_Age,-0.5642219844147939,man,False,False,False,True,False,False,True,False
1,3,female,-0.18744238609631528,0,1,-0.4290965099528604,S,0.035513783200323175,0,Adult,-0.39982117980508924,woman,False,False,True,False,False,False,False,True
0,3,male,-1.9742090368708292,4,1,0.09146844885414819,S,2.666916005090936,0,Child,-0.3898824538083102,child,True,False,False,False,False,True,False,False
0,3,male,-0.3303837181582764,0,0,-0.5347876958934658,Q,-0.6223367722723301,1,Adult,-0.381041929579131,man,False,False,True,False,False,False,True,False
0,3,male,-0.3303837181582764,0,0,0.4130049485184879,S,-0.6223367722723301,1,Adult,0.9248289137124927,man,False,False,True,False,False,False,True,False
1,2,male,-2.04567970290181,0,2,0.04013792229588093,C,0.6933643386729765,0,Child,-0.23911736162583297,child,True,False,False,False,False,True,False,False
1,3,male,-0.3303837181582764,0,0,-0.5194839947617944,Q,-0.6223367722723301,1,Adult,-0.359956455641213,man,False,False,True,False,False,False,True,False
1,1,female,2.3140309249880042,0,0,0.8626315136922753,S,-0.6223367722723301,1,Senior,1.5443254093770087,woman,False,False,False,False,True,False,False,True
1,3,female,-1.0450903784680818,1,0,-0.3912351533531055,C,0.035513783200323175,0,Teen,-0.37373844854388466,child,False,True,False,False,False,True,False,False
1,2,male,-2.0578297161270767,1,1,-0.3090581042013132,S,0.6933643386729765,0,Child,-0.3994917192748093,child,True,False,False,False,False,True,False,False
0,3,male,-0.47332505022023746,0,0,-0.5174906876893942,S,-0.6223367722723301,1,Adult,-0.3572100726607992,man,False,False,True,False,False,False,True,False
0,3,male,-0.8306783803751403,0,0,-0.5089627002337703,S,-0.6223367722723301,1,Teen,-0.34546019230889435,man,False,True,False,False,False,False,True,False
1,1,female,0.6702056062754514,1,1,0.9230486127974724,C,0.6933643386729765,0,Middle_Age,0.16637475199002633,woman,False,False,False,True,False,False,False,True
0,3,male,-0.6162663822821985,0,0,-0.5020282106584818,S,-0.6223367722723301,1,Adult,-0.33590583693077525,man,False,False,True,False,False,False,True,False
